Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1496,16-11-2023,19-11-2023,Brandy Stevens,CUST703,Consumer,PROD6498,File Folder,Office Supplies,East,New Mexico,Millsberg,6,3439,10,18570.6,12808.92,5761.68,Credit Card,Cancelled,Young-Blackwell,apugh@baker-schneider.org,28,No,0
ORD1497,03-08-2025,07-08-2025,Kathryn Malone,CUST548,Consumer,PROD6642,notebook,Office Supplies,East,Kentucky,East Stephanie,5,3681,5,17484.75,13324.14,4160.61,Cash,Pending,"Hunt, Benjamin and Martinez",marissa05@jacobson.com,43,No,0
ORD1498,03-04-2024,09-04-2024,Kayla Hancock,CUST944,Corporate,PROD5783,Study Table,Furniture,North,Iowa,Perryport,8,2109,20,13497.6,8336.59,5161.01,UPI,Pending,"Sanchez, Richardson and Snyder",jharrison@diaz.com,20,No,0
ORD1499,23-05-2024,25-05-2024,Charles Mcneil,CUST978,Corporate,PROD1131,mouse,Electronics,North,Indiana,Swansonville,2,3887,0,7774,6356.89,1417.11,UPI,Delivered,"Brewer, Cardenas and Mora",rebecca13@davis.com,19,No,0
ORD1500,06-06-2025,10-06-2025,Steve Carter,CUST114,Corporate,PROD3979,keyboard,Electronics,North,Indiana,Port Evan,7,4135,15,24603.25,19696.27,4906.98,Net Banking,Cancelled,Rubio Group,rpena@tran.com,43,No,0
ORD1501,27-08-2024,02-09-2024,Joseph Murillo,CUST765,Consumer,PROD1749,Dining Table,Furniture,West,Arizona,South Sylvia,9,869,10,7038.9,5809.54,1229.36,Net Banking,Returned,Parsons-Duncan,danielle35@west.biz,27,No,0
ORD1502,24-02-2024,25-02-2024,Mr. Jerry Singh,CUST117,Corporate,PROD9114,Sofa,Furniture,South,Texas,New Colton,9,2693,0,24237,21287.26,2949.74,Cash,Cancelled,"Smith, Giles and Coleman",hoconnell@lopez.com,31,No,0
ORD1503,25-08-2024,27-08-2024,Corey Hester,CUST332,Consumer,PROD8130,calculator,Office Supplies,West,Nevada,West Robertchester,2,1244,20,1990.4,1346.88,643.52,UPI,Cancelled,Lyons PLC,lhall@thomas.com,17,No,0
ORD1504,22-01-2024,27-01-2024,Sara Walters,CUST457,Consumer,PROD3091,office chair,Furniture,North,Connecticut,Johnville,10,1618,0,16180,10141.13,6038.87,Cash,Returned,"Ingram, Mccarthy and Henderson",harry12@robinson.com,32,No,0
ORD1505,03-08-2025,08-08-2025,Suzanne Thomas,CUST505,Consumer,PROD7563,Headphones,Electronics,West,Wyoming,North Gregory,8,1703,5,12942.8,9979.29,2963.51,UPI,Returned,Russell-Butler,yfoster@carrillo.com,37,No,0
ORD1506,21-09-2024,27-09-2024,Daniel Smith,CUST402,Corporate,PROD2735,Headphones,Electronics,West,Connecticut,North Aliciaport,4,712,20,2278.4,1469.09,809.31,UPI,Cancelled,Steele-Baldwin,ppotts@smith.com,15,No,0
ORD1507,07-01-2024,08-01-2024,Gloria Blackwell,CUST615,Corporate,PROD2235,Sugar,Grocery,South,Delaware,Bryantland,9,2090,20,15048,9554.96,5493.04,Net Banking,Delivered,"Mcdowell, Harris and Harper",joannmeyer@gillespie.org,47,No,0
ORD1508,10-06-2025,17-06-2025,Michael Jones,CUST806,Home Office,PROD7776,Bookshelf,Furniture,East,Kansas,East Lawrenceton,4,142,0,568,464.51,103.49,Cash,Pending,Williams-Morales,johnsaaron@morgan.info,10,No,0
ORD1509,01-01-2025,02-01-2025,Gregory Wilson,CUST540,Consumer,PROD5123,laptop,Electronics,North,Ohio,Bautistatown,9,373,0,3357,2206.06,1150.94,UPI,Returned,Koch-Lopez,kelly99@lamb-freeman.com,10,No,0
ORD1510,20-10-2025,26-10-2025,Lori Wright,CUST849,Home Office,PROD7249,pen,Office Supplies,East,Kansas,New Sierra,4,703,0,2812,2469.57,342.43,Net Banking,Cancelled,Stark-Smith,sarahward@ryan-barnes.com,29,No,0
ORD1511,19-06-2025,25-06-2025,Aimee Hardin,CUST577,Home Office,PROD6723,Snacks,Grocery,East,West Virginia,Margaretside,9,2103,20,15141.6,9669.79,5471.81,Credit Card,Delivered,Henry LLC,tracy95@levine.net,23,No,0
ORD1512,09-07-2024,13-07-2024,Marc Mata,CUST377,Consumer,PROD4990,Snacks,Grocery,West,Florida,Kentside,5,1514,15,6434.5,4643.61,1790.89,Cash,Cancelled,Garcia Group,whitejennifer@oliver.com,24,No,0
ORD1513,31-07-2024,05-08-2024,Christine Bailey,CUST502,Corporate,PROD6874,Snacks,Grocery,North,Oregon,New Charles,3,1630,5,4645.5,3889.65,755.85,Cash,Cancelled,"Jennings, Parker and Jones",charles57@maldonado.biz,30,No,0
ORD1514,24-11-2024,28-11-2024,Ashley Lutz,CUST477,Corporate,PROD6670,Dining Table,Furniture,East,Wisconsin,Larrystad,5,880,10,3960,3290.4,669.6,Net Banking,Pending,"Medina, Welch and Glenn",mccarthychristopher@shields-copeland.org,42,No,0
ORD1515,27-06-2024,04-07-2024,Linda Garcia,CUST749,Home Office,PROD6674,Sofa,Furniture,East,South Dakota,Scottberg,4,2036,0,8144,5695.56,2448.44,Credit Card,Pending,Perez-Morrison,dana26@harris.org,8,Yes,47
ORD1516,05-01-2025,06-01-2025,Kyle Jenkins,CUST548,Home Office,PROD9205,office chair,Furniture,North,West Virginia,Lake Dwayne,8,1143,15,7772.4,6227.84,1544.56,Net Banking,Cancelled,Ferguson-Lopez,eric91@wilkinson.com,49,No,0
ORD1517,22-10-2025,25-10-2025,Morgan Smith,CUST241,Home Office,PROD1365,Rice Bag,Grocery,West,New York,Lake Lisafurt,2,1360,10,2448,2183.81,264.19,Credit Card,Delivered,Miller LLC,kristinwilliams@davis-salas.com,22,No,0
ORD1518,05-06-2024,08-06-2024,Elizabeth Becker,CUST460,Home Office,PROD8937,keyboard,Electronics,West,Virginia,Port Jessicamouth,2,3145,20,5032,3929.38,1102.62,UPI,Pending,"Curtis, Walker and Munoz",rebeccahooper@pittman.info,43,No,0
ORD1519,04-07-2024,11-07-2024,Warren Schmidt,CUST741,Consumer,PROD9737,laptop,Electronics,South,Iowa,Flynnhaven,3,1332,20,3196.8,2861.26,335.54,Credit Card,Delivered,Zimmerman-Hansen,brittanymcintyre@scott.com,28,No,0
ORD1520,30-06-2025,02-07-2025,Derek Pacheco,CUST586,Corporate,PROD4304,monitor,Electronics,East,Alabama,South Kristenbury,7,4220,10,26586,20328.43,6257.57,Credit Card,Cancelled,"Smith, Wagner and Francis",uwhitaker@butler.net,40,No,0
ORD1521,31-10-2024,07-11-2024,Virginia Wise DVM,CUST194,Consumer,PROD4222,Cooking Oil,Grocery,East,Vermont,New Adamport,9,2747,0,24723,15070.9,9652.1,Net Banking,Returned,Mason-Sparks,francogary@nunez.com,24,No,0
ORD1522,12-06-2024,19-06-2024,Anna Smith,CUST436,Corporate,PROD4070,File Folder,Office Supplies,East,Nevada,New Donaldhaven,1,692,0,692,570.81,121.19,Cash,Returned,Cook-Atkinson,nguyenrachel@payne.com,30,No,0
ORD1523,23-04-2025,24-04-2025,Lisa Clark,CUST702,Consumer,PROD2266,office chair,Furniture,South,Idaho,New Leslieburgh,8,3580,0,28640,22387.01,6252.99,Cash,Cancelled,Novak Ltd,marythompson@fields-diaz.org,42,No,0
ORD1524,04-02-2024,06-02-2024,Carrie Willis,CUST242,Consumer,PROD7076,Bookshelf,Furniture,South,West Virginia,Port Frederickstad,1,3883,0,3883,2789.21,1093.79,Cash,Pending,Walls LLC,rachelrojas@mendoza.com,49,No,0
ORD1525,01-12-2023,05-12-2023,Holly Myers,CUST784,Home Office,PROD7937,Dining Table,Furniture,South,Oregon,New Michaelshire,6,4218,0,25308,22026.78,3281.22,UPI,Cancelled,Poole-Jackson,jacquelinemiller@walton.info,46,No,0
ORD1526,30-07-2025,04-08-2025,Ryan Huerta,CUST819,Corporate,PROD6563,Sofa,Furniture,South,West Virginia,Christensenfort,1,1133,20,906.4,813.12,93.28,UPI,Cancelled,Webb and Sons,arivera@white.com,26,No,0
ORD1527,30-03-2024,05-04-2024,Tommy Guzman,CUST839,Consumer,PROD8631,mouse,Electronics,West,Georgia,North Michaelburgh,5,4615,20,18460,13377.29,5082.71,UPI,Delivered,Frost-Munoz,wilsonvictor@choi.info,44,No,0
ORD1528,05-01-2024,11-01-2024,Mary Stewart,CUST468,Consumer,PROD7694,mouse,Electronics,South,Utah,East Kristinatown,6,2764,10,14925.6,11821.97,3103.63,Credit Card,Cancelled,Petersen Inc,latkins@lucas.info,44,No,0
ORD1529,01-01-2024,07-01-2024,Susan Alexander,CUST309,Corporate,PROD7455,Dining Table,Furniture,West,Virginia,Port Jennifertown,7,4064,5,27025.6,20181.34,6844.26,Net Banking,Pending,"Sanders, Foster and Mullins",jgreer@jones.biz,40,No,0
ORD1530,17-09-2025,18-09-2025,Brenda Jackson,CUST335,Consumer,PROD1576,Juice Pack,Grocery,West,California,New Sherry,1,1439,15,1223.15,1098.87,124.28,Credit Card,Cancelled,"Harris, Daniel and Moyer",garnerdiane@davis-martinez.org,6,Yes,96
ORD1531,22-07-2025,24-07-2025,Evelyn Whitaker,CUST363,Consumer,PROD6861,Rice Bag,Grocery,North,Alaska,Kimberlychester,7,2399,0,16793,14349.74,2443.26,UPI,Returned,Mendez and Sons,gmiller@daniel.org,27,No,0
ORD1532,08-08-2025,09-08-2025,Rebekah Willis,CUST172,Corporate,PROD9325,Sofa,Furniture,North,New Hampshire,Port Rachelton,1,373,20,298.4,243.03,55.37,Net Banking,Delivered,Romero and Sons,joshua20@anderson.biz,14,No,0
ORD1533,12-04-2025,15-04-2025,Reginald Ayers,CUST888,Consumer,PROD7392,pen,Office Supplies,South,Hawaii,South Johnny,9,1059,15,8101.35,5466.15,2635.2,UPI,Cancelled,Rivera LLC,calhoundakota@goodman.com,2,Yes,98
ORD1534,11-12-2024,14-12-2024,John Davis,CUST721,Home Office,PROD4777,File Folder,Office Supplies,East,Mississippi,Stephaniefort,2,2330,10,4194,2672.6,1521.4,UPI,Cancelled,Pitts-Phillips,traceywilson@scott.com,12,No,0
ORD1535,09-10-2025,10-10-2025,Eric Wilson,CUST154,Corporate,PROD3763,office chair,Furniture,South,Oregon,Brucebury,8,755,10,5436,4074.89,1361.11,Credit Card,Delivered,King PLC,freemanjimmy@sandoval.biz,35,No,0
ORD1536,20-03-2025,24-03-2025,Kristen Nelson,CUST816,Consumer,PROD7496,mouse,Electronics,East,Virginia,Vanessaberg,4,3887,0,15548,10298.24,5249.76,Net Banking,Returned,Wilson-Hendrix,smithbenjamin@arellano.com,17,No,0
ORD1537,20-08-2024,26-08-2024,Jack Vincent,CUST817,Home Office,PROD1521,laptop,Electronics,North,Utah,South Brandon,5,188,10,846,604.82,241.18,UPI,Cancelled,Mathews-West,manningrebecca@chavez.com,6,Yes,37
ORD1538,19-01-2025,23-01-2025,Ruben Mitchell,CUST601,Home Office,PROD2680,notebook,Office Supplies,North,Missouri,North Michael,9,4501,15,34432.65,24286.02,10146.63,Cash,Returned,Suarez Group,michael12@day.com,32,No,0
ORD1539,22-05-2024,27-05-2024,Edward Stevenson,CUST370,Home Office,PROD8800,Juice Pack,Grocery,North,Massachusetts,Simmonsburgh,4,2436,15,8282.4,7438.59,843.81,Credit Card,Delivered,Williams-Smith,barnesnatasha@meadows.biz,34,No,0
ORD1540,27-02-2024,02-03-2024,Michael Sutton,CUST901,Consumer,PROD4955,office chair,Furniture,East,Massachusetts,Samuelborough,9,4849,20,34912.8,22669.9,12242.9,Credit Card,Pending,Santana Group,taylor18@cooley.info,12,No,0
ORD1541,21-04-2025,24-04-2025,Rebecca Higgins,CUST930,Consumer,PROD7274,Study Table,Furniture,South,Connecticut,Port Scott,7,1376,15,8187.2,5699.7,2487.5,Cash,Delivered,"Campbell, Lowery and Williams",alyssajones@watkins.com,20,No,0
ORD1542,29-01-2024,01-02-2024,Megan Simon,CUST403,Corporate,PROD5852,File Folder,Office Supplies,North,Indiana,North Miguelmouth,10,3981,10,35829,24894.43,10934.57,Credit Card,Returned,Mccarthy Inc,waltersricardo@wade.com,44,No,0
ORD1543,29-11-2023,03-12-2023,Eugene Graham,CUST490,Home Office,PROD4146,Rice Bag,Grocery,South,Massachusetts,East Anthony,5,1580,10,7110,4373.87,2736.13,UPI,Returned,Rogers-Roberson,timothy29@fernandez.net,34,No,0
ORD1544,17-07-2025,20-07-2025,Debra Greene,CUST185,Corporate,PROD1603,monitor,Electronics,North,Oregon,Hoffmanchester,5,4646,0,23230,19984.24,3245.76,Cash,Delivered,Rodriguez LLC,ycain@villarreal.com,50,No,0
ORD1545,12-05-2025,16-05-2025,Daniel Aguilar,CUST770,Home Office,PROD5620,Juice Pack,Grocery,South,Arizona,South Donaldside,4,2771,5,10529.8,9062.86,1466.94,Credit Card,Returned,"Ellis, Rice and Hines",jerome58@hughes.com,27,No,0
ORD1546,16-02-2025,17-02-2025,Joanne Mooney,CUST247,Home Office,PROD5279,Headphones,Electronics,North,New York,Barbaraburgh,9,3772,20,27158.4,18719.71,8438.69,UPI,Returned,"Valencia, Stewart and Campbell",dustinsantiago@munoz.info,13,No,0
ORD1547,15-03-2024,22-03-2024,Sandra Maxwell,CUST472,Home Office,PROD4186,stapler,Office Supplies,North,Washington,Riveraland,3,148,10,399.6,321.68,77.92,Cash,Cancelled,"Brown, Collins and Ayala",john87@coffey-walker.biz,26,No,0
ORD1548,03-02-2025,04-02-2025,Michelle Bailey,CUST154,Home Office,PROD8150,Cooking Oil,Grocery,South,New Jersey,Reedmouth,6,246,0,1476,1326.54,149.46,Cash,Cancelled,"Young, Day and Donovan",juan34@wilson.org,26,No,0
ORD1549,28-06-2025,30-06-2025,Marie Miller,CUST767,Home Office,PROD2144,laptop,Electronics,East,Idaho,East Stephenfort,5,2166,15,9205.5,6344.09,2861.41,Credit Card,Returned,"Weiss, Ashley and Jenkins",ryan08@hudson.net,8,Yes,25
ORD1550,03-09-2025,10-09-2025,Heather West,CUST558,Corporate,PROD6157,Bookshelf,Furniture,South,Connecticut,Estradamouth,8,2866,5,21781.6,19459.31,2322.29,Credit Card,Pending,Mueller Ltd,pricehayley@nguyen-walters.biz,46,No,0
ORD1551,26-07-2024,28-07-2024,Alan Padilla,CUST922,Consumer,PROD1839,File Folder,Office Supplies,South,Mississippi,East Tonya,4,2342,15,7962.8,5102.68,2860.12,UPI,Returned,"Williams, Gill and Chapman",kenneththompson@harrell.com,18,No,0
ORD1552,30-06-2024,01-07-2024,Antonio Benson DDS,CUST445,Corporate,PROD3119,Juice Pack,Grocery,South,Alabama,Bergerberg,7,3231,20,18093.6,10916.93,7176.67,Net Banking,Returned,"Washington, Graves and Goodman",douglascarroll@ferguson.org,30,No,0
ORD1553,06-06-2025,09-06-2025,Calvin Hebert,CUST459,Consumer,PROD3018,Rice Bag,Grocery,West,Washington,Scottchester,2,2240,5,4256,3616.78,639.22,UPI,Returned,"Davis, Mcintosh and Barton",ahughes@owens-byrd.com,15,No,0
ORD1554,17-02-2025,19-02-2025,Raymond Leach,CUST375,Corporate,PROD2731,stapler,Office Supplies,South,Hawaii,South Wendy,4,3436,10,12369.6,7865.94,4503.66,Net Banking,Delivered,Cruz LLC,ericwilson@miller.com,48,No,0
ORD1555,07-10-2025,10-10-2025,Kaitlyn Reed,CUST253,Consumer,PROD8165,Rice Bag,Grocery,North,North Dakota,Port Veronicachester,7,4290,20,24024,16864.26,7159.74,Net Banking,Cancelled,Martin-Allen,stevenross@lopez-garza.net,16,No,0
ORD1556,18-03-2024,25-03-2024,Laurie Schmidt,CUST576,Consumer,PROD1529,calculator,Office Supplies,West,Rhode Island,Port Jennifer,8,2202,5,16735.2,14348.21,2386.99,Net Banking,Returned,Roberts and Sons,thomashopkins@little.net,16,No,0
ORD1557,20-07-2025,26-07-2025,Keith Wolfe,CUST526,Corporate,PROD6856,office chair,Furniture,North,Kansas,North Kimview,9,3714,20,26740.8,21616.41,5124.39,Net Banking,Pending,"Moreno, Reeves and Torres",debbie15@lopez.com,5,Yes,100
ORD1558,23-12-2023,25-12-2023,Melinda Le,CUST520,Home Office,PROD1644,notebook,Office Supplies,East,Alaska,Port George,2,4359,10,7846.2,6562.79,1283.41,Net Banking,Delivered,"Walker, Black and Peterson",loriarcher@lewis-lewis.com,41,No,0
ORD1559,07-02-2025,12-02-2025,Ronald Brooks,CUST345,Consumer,PROD6938,Juice Pack,Grocery,West,Louisiana,Michellefort,5,306,15,1300.5,851.35,449.15,Credit Card,Returned,Jones-Williams,ijefferson@oneal-wilson.com,49,No,0
ORD1560,12-01-2024,16-01-2024,William Cannon,CUST444,Home Office,PROD8045,Dining Table,Furniture,West,North Carolina,East Jenniferhaven,10,4864,0,48640,39676.65,8963.35,Credit Card,Cancelled,Rodriguez Inc,brittney34@thomas.com,41,No,0
ORD1561,11-09-2025,14-09-2025,Katherine Thompson,CUST103,Home Office,PROD5518,stapler,Office Supplies,North,Mississippi,Juanview,7,1355,10,8536.5,7667.64,868.86,Credit Card,Delivered,Garcia and Sons,kathrynduke@mcknight-jones.biz,6,Yes,55
ORD1562,19-12-2023,26-12-2023,Mario Richardson,CUST553,Home Office,PROD7653,Study Table,Furniture,West,Massachusetts,Port John,3,3095,10,8356.5,6785.17,1571.33,Net Banking,Delivered,Butler Group,gilesanne@johnson-patel.com,43,No,0
ORD1563,27-05-2024,01-06-2024,Aaron Leon,CUST506,Consumer,PROD2679,mouse,Electronics,North,Wisconsin,Kellyton,8,2465,5,18734,13849.21,4884.79,Net Banking,Cancelled,Johnson and Sons,trevor77@graham.com,14,No,0
ORD1564,23-12-2023,27-12-2023,Brian Jimenez,CUST249,Consumer,PROD6186,keyboard,Electronics,North,Minnesota,Travisborough,8,4285,5,32566,23456.1,9109.9,UPI,Delivered,"Brewer, Reynolds and Myers",rmiles@nichols.com,23,No,0
ORD1565,05-06-2025,06-06-2025,Peter Adams,CUST700,Corporate,PROD5437,Sugar,Grocery,West,Arkansas,North Manuelchester,7,1254,5,8339.1,6610.46,1728.64,Credit Card,Pending,York-Brooks,melissa25@kim-harrison.com,28,No,0
ORD1566,21-11-2023,27-11-2023,Frederick Young,CUST360,Corporate,PROD2768,stapler,Office Supplies,West,Indiana,East Richardshire,2,2310,5,4389,3938.02,450.98,Credit Card,Pending,"Miller, Nelson and Clay",nguyencarol@howard.com,20,No,0
ORD1567,02-10-2025,06-10-2025,James Zhang,CUST980,Home Office,PROD6922,calculator,Office Supplies,North,Delaware,West Angela,4,4180,5,15884,13370.74,2513.26,Credit Card,Cancelled,Thompson-Meza,jennifermendoza@ramirez-moore.com,49,No,0
ORD1568,22-05-2025,28-05-2025,Tammy Mcmillan,CUST283,Home Office,PROD8154,Rice Bag,Grocery,South,Hawaii,East Emilyburgh,6,3380,5,19266,12966.89,6299.11,Credit Card,Delivered,Richardson LLC,sharon87@myers-tucker.org,27,No,0
ORD1569,04-03-2024,06-03-2024,Zachary Cameron,CUST461,Consumer,PROD8086,calculator,Office Supplies,East,New Jersey,Amyberg,8,4871,0,38968,24289.68,14678.32,UPI,Returned,Woods Ltd,markjones@franklin.com,17,No,0
ORD1570,05-09-2025,07-09-2025,Nicholas Jones,CUST575,Corporate,PROD8569,keyboard,Electronics,West,Alaska,Woodberg,1,4108,0,4108,2514.37,1593.63,UPI,Returned,Hanna-Cortez,ryanpacheco@friedman.com,2,Yes,67
ORD1571,24-09-2024,26-09-2024,Michael Brooks,CUST754,Corporate,PROD8030,pen,Office Supplies,South,Idaho,Amberview,2,4095,10,7371,5565.69,1805.31,Credit Card,Cancelled,"Nichols, Fowler and Miller",crystalwest@rivera.org,1,Yes,89
ORD1572,21-06-2025,25-06-2025,Allison Mendez,CUST591,Home Office,PROD6301,office chair,Furniture,East,Florida,Clineborough,5,1544,15,6562,5192.57,1369.43,UPI,Delivered,Warren-Webster,ftanner@sanchez-martinez.net,0,Yes,45
ORD1573,13-02-2025,19-02-2025,Adam Allen,CUST715,Corporate,PROD8010,mouse,Electronics,South,Mississippi,Johnsonmouth,7,4332,20,24259.2,21662.4,2596.8,Cash,Delivered,"Sharp, Reyes and Edwards",hgonzales@singh-thompson.net,31,No,0
ORD1574,30-10-2025,02-11-2025,April Bell,CUST758,Consumer,PROD6056,Study Table,Furniture,East,Kansas,North Mark,7,1626,15,9674.7,8016.64,1658.06,Cash,Pending,Johns-Watson,jefferygraves@parker.com,3,Yes,95
ORD1575,01-05-2025,03-05-2025,Nicole Hodges,CUST309,Consumer,PROD1567,Snacks,Grocery,South,Vermont,South Marcus,4,3781,15,12855.4,10246.5,2608.9,Cash,Pending,Cooper-Young,kimbarrett@sandoval-sharp.com,30,No,0
ORD1576,01-05-2024,07-05-2024,Charlotte Fernandez DDS,CUST363,Consumer,PROD7292,Dining Table,Furniture,South,South Carolina,East Brandon,1,1522,0,1522,1350.05,171.95,UPI,Returned,Sheppard PLC,angelagrant@nelson.com,12,No,0
ORD1577,04-11-2025,08-11-2025,Kyle Simpson,CUST709,Consumer,PROD1675,File Folder,Office Supplies,South,Washington,West Alejandra,9,4703,15,35977.95,27264.64,8713.31,Credit Card,Delivered,Miranda and Sons,mforbes@ray.com,44,No,0
ORD1578,08-08-2025,14-08-2025,Joshua Perez,CUST984,Home Office,PROD5621,Cooking Oil,Grocery,West,Tennessee,Lake Angel,10,270,15,2295,1670.42,624.58,Credit Card,Delivered,"Snow, Williamson and Cooper",dhoward@rogers-sanders.biz,32,No,0
ORD1579,10-09-2025,13-09-2025,Robert Buck,CUST190,Consumer,PROD8482,calculator,Office Supplies,West,Delaware,Joelton,6,314,10,1695.6,1431.8,263.8,Net Banking,Returned,Crosby PLC,hsummers@johnson.com,31,No,0
ORD1580,22-07-2024,29-07-2024,Natalie Sanchez,CUST992,Corporate,PROD3810,Dining Table,Furniture,North,Missouri,Gutierrezfurt,8,2652,15,18033.6,14549.29,3484.31,Cash,Delivered,"Banks, Clark and Joyce",jefferylang@jenkins.com,0,Yes,48
ORD1581,23-05-2025,25-05-2025,Emily Reeves,CUST902,Home Office,PROD1623,Juice Pack,Grocery,South,Florida,Port Jerry,9,2664,15,20379.6,16054.7,4324.9,Cash,Returned,Hansen Group,michelle76@mitchell.biz,29,No,0
ORD1582,22-05-2024,28-05-2024,Matthew Cruz,CUST499,Home Office,PROD9385,File Folder,Office Supplies,West,South Carolina,Morrishaven,7,223,10,1404.9,1119.49,285.41,Net Banking,Cancelled,Wilson Group,adamwang@coffey-moore.com,50,No,0
ORD1583,07-09-2025,12-09-2025,Jesse Cox,CUST631,Corporate,PROD3556,Dining Table,Furniture,South,South Carolina,West Laura,10,2386,10,21474,16432.57,5041.43,Net Banking,Returned,Smith Inc,fosteradam@reid.com,17,No,0
ORD1584,29-05-2024,31-05-2024,James Robbins,CUST593,Consumer,PROD8768,keyboard,Electronics,West,Iowa,Aguilarshire,3,2969,20,7125.6,5002.8,2122.8,Net Banking,Returned,"Waller, Davis and Lopez",dharvey@kelly-rivers.info,38,No,0
ORD1585,11-11-2024,17-11-2024,Stacey Parker,CUST455,Corporate,PROD6674,Bookshelf,Furniture,North,Hawaii,Lake Gina,2,2299,5,4368.1,2987.61,1380.49,Credit Card,Returned,Thompson-Smith,yhester@huff-hood.com,32,No,0
ORD1586,24-05-2025,29-05-2025,Marcus Brown,CUST692,Home Office,PROD5873,pen,Office Supplies,East,Massachusetts,West Stephen,6,4839,10,26130.6,16478.85,9651.75,Cash,Returned,Smith Group,elainesaunders@hughes.com,12,No,0
ORD1587,27-11-2024,01-12-2024,Linda Rosales,CUST175,Consumer,PROD6666,Juice Pack,Grocery,West,Ohio,Anthonyton,5,4111,5,19527.25,16520.03,3007.22,Cash,Delivered,"Wright, Arellano and Russell",wilsonrichard@mathews.net,37,No,0
ORD1588,13-05-2024,15-05-2024,Daniel Sanders,CUST991,Consumer,PROD7551,mouse,Electronics,South,South Dakota,West Mariafurt,10,1211,20,9688,8585.68,1102.32,Cash,Delivered,Shields-Collins,epeterson@mckenzie-medina.net,24,No,0
ORD1589,15-04-2024,21-04-2024,Amy Smith,CUST778,Home Office,PROD7524,Sofa,Furniture,East,Montana,Port David,7,3172,20,17763.2,15827.31,1935.89,Net Banking,Delivered,"Snyder, Griffith and Benson",gomezjocelyn@mckay.com,27,No,0
ORD1590,05-08-2025,12-08-2025,Robert Villa,CUST741,Corporate,PROD2096,Snacks,Grocery,East,Connecticut,South Jeremiah,8,3230,5,24548,18661.34,5886.66,Net Banking,Returned,Watts-Evans,lindsey04@peterson.info,36,No,0
ORD1591,17-05-2024,24-05-2024,Daniel Thomas,CUST412,Consumer,PROD3182,calculator,Office Supplies,East,Oklahoma,Robertland,6,1030,0,6180,4907.18,1272.82,Cash,Pending,Lawrence Ltd,townsendshirley@patterson.biz,29,No,0
ORD1592,14-02-2025,19-02-2025,Jeremy Sullivan,CUST839,Home Office,PROD3010,Dining Table,Furniture,East,Colorado,Lake Christina,8,938,0,7504,6027.57,1476.43,Cash,Pending,Simpson-Keith,stephanie38@gregory-chan.org,9,Yes,79
ORD1593,04-06-2025,09-06-2025,Robin Gonzales,CUST121,Corporate,PROD6874,pen,Office Supplies,East,Montana,Port Stephanie,7,3159,15,18796.05,13407.06,5388.99,Credit Card,Cancelled,Smith Inc,ryan93@summers.com,5,Yes,24
ORD1594,09-01-2024,12-01-2024,Eric Rodriguez,CUST251,Home Office,PROD7411,Bookshelf,Furniture,South,Massachusetts,New Vanessa,4,747,0,2988,1833.77,1154.23,UPI,Pending,"Jenkins, Bolton and Hughes",pamelajoyce@barron.biz,25,No,0
ORD1595,03-03-2025,10-03-2025,Christine Lang,CUST672,Home Office,PROD4846,Rice Bag,Grocery,East,Ohio,West Jeffreyside,10,2500,15,21250,17794.9,3455.1,UPI,Delivered,Davis-Anderson,jpacheco@richard.info,2,Yes,66
ORD1596,05-12-2023,11-12-2023,Angel Bauer,CUST541,Home Office,PROD6285,Snacks,Grocery,East,Wyoming,Lake Caitlin,10,4030,10,36270,30973.91,5296.09,Cash,Pending,Alvarado Group,iwhite@johnson-dickson.com,41,No,0
ORD1597,20-04-2025,27-04-2025,Ronald Jenkins,CUST929,Home Office,PROD7630,Snacks,Grocery,East,Tennessee,Kimborough,4,3568,0,14272,9963.69,4308.31,Credit Card,Returned,Reynolds-Pham,nelsonbobby@edwards.com,1,Yes,70
ORD1598,15-02-2024,17-02-2024,Clinton Hutchinson,CUST220,Home Office,PROD2024,File Folder,Office Supplies,West,Georgia,West Joseph,4,2494,10,8978.4,7519.88,1458.52,Net Banking,Pending,Nelson-Frazier,frances26@scott.com,14,No,0
ORD1599,17-09-2025,20-09-2025,Terry Bridges,CUST574,Home Office,PROD9821,keyboard,Electronics,West,Kansas,Shanestad,4,4694,5,17837.2,13754.99,4082.21,UPI,Delivered,"Hughes, Duffy and Sullivan",patricia31@thompson.com,28,No,0
ORD1600,22-03-2024,24-03-2024,Christian Rios,CUST518,Consumer,PROD4672,Rice Bag,Grocery,West,Mississippi,Lake Ronald,8,4695,5,35682,26687.31,8994.69,Net Banking,Cancelled,Garrison-Taylor,christopher80@gibson.info,19,No,0
ORD1601,01-11-2024,03-11-2024,Shannon Rhodes,CUST275,Corporate,PROD5995,pen,Office Supplies,East,Massachusetts,Jacksonhaven,1,2895,5,2750.25,1683.91,1066.34,UPI,Pending,Ruiz LLC,xturner@smith.net,42,No,0
ORD1602,03-10-2025,09-10-2025,Jordan Schultz,CUST817,Corporate,PROD9599,Headphones,Electronics,West,New Mexico,New Thomasberg,7,4390,0,30730,24507.28,6222.72,Cash,Cancelled,"Long, Nicholson and Black",avilaamber@bell-stanley.org,29,No,0
